"id","lat","lon","dist_nearest_hazard_m","nearest_hazard_weight","dist_nearest_hospital_m","nearest_hospital_weight","high_danger_zones_1km","hospitals_within_2km","industrial_hazards_1km","military_zones_1km","water_hazards_500m","weighted_hazard_score_1km","weighted_safety_score_1km","inside_assam_boundary","hazard_to_safety_ratio","hospital_accessibility","hazard_proximity","safety_density","boundary_penalty","critical_hazard_exposure","emergency_response_score","risk_score","risk_label","data_source","created_at","updated_at"
461,"27.962991","90.349022","130709.478967015","0.30","173564.807529242","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000005761503456442721968","0.000007650496026813210679","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hospital","2025-09-21 23:46:37.480819","2025-09-21 23:46:37.480819"
321,"26.527691","91.265276","0","0.30","6388.08733373717","0.90",0,0,0,0,0,"1.16831996391395","0",True,"1168.3199639139500000","0.00015651687757022251","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.00000000000000000000","0.6420799909784875","MEDIUM","near_hazard","2025-09-21 23:46:37.480819","2025-09-21 23:46:37.480819"
1068,"27.282475","90.527140","47734.2158887955","0.85","86126.0676045049","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000011610751739418267672","0.000020948894466710097944","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","random_assam","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
1697,"26.101129","90.005993","0","0.30","5779.43536837862","0.90",5,0,9,0,0,"4.40139538748191","0",True,"4401.3953874819100000","0.00017299734990039244","1.00000000000000000000","0.00000000000000000000",1,"5.4","0.00000000000000000000","1.0","HIGH","random_assam","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
522,"26.882720","92.848739","0","0.65","22384.546145806","0.90",0,0,0,0,1,"1.76685604310722","0",True,"1766.8560431072200000","0.000044671682052633459404","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.000000000000000000000000","0.7917140107768050","HIGH","near_hospital","2025-09-21 23:46:37.480819","2025-09-21 23:46:37.480819"
1323,"26.730310","89.820948","2336.30885098252","0.30","38605.1683952248","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000025902596439062574221","0.00042784247344104148","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hazard","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
1432,"27.375686","89.661101","82219.7554684858","0.30","116543.157729113","0.80",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000008580438689379259107","0.000012162379125588156974","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hospital","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
1939,"25.582862","88.951264","96848.1169855997","0.60","103643.869152551","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000009648330961064145525","0.000010325339364205953312","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","outside_boundary","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
1937,"25.608715","88.887215","104485.432702318","0.60","110812.494734891","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000009024171671441182571","0.000009570620549837331192","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","outside_boundary","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
1855,"25.893524","88.584197","129420.473448151","0.30","145151.324320605","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000006889314412845717528","0.000007726693054538753248","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","outside_boundary","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
1011,"27.538211","93.138758","72767.8982293683","0.30","88831.8010409648","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000011257103100225951706","0.000013742134680230968044","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","random_assam","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
980,"27.325722","89.950791","64677.0768752664","0.60","101234.527176435","0.80",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000009877955179283879047","0.000015461189452625961973","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","random_assam","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
1475,"27.163755","90.819397","45568.3883848339","0.50","72987.2689037387","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000013700831859964508624","0.000021944556103211017252","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hospital","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
1461,"27.017833","92.952913","5768.34149061455","0.30","26961.5923311556","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000037088421903871904874","0.00017333000683471071","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hospital","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
1185,"27.613908","91.250889","98494.6898648827","0.50","105810.007797134","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000009450812546056158334","0.000010152728524180187639","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","random_assam","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
1074,"27.554267","93.160215","75594.0410357343","0.30","91062.2956251028","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000010981372825741843613","0.000013228380940057867909","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","random_assam","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
167,"26.745824","89.652329","21117.2424009685","0.30","51278.2784876674","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000019501054412075994861","0.000047352425500814365873","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hazard","2025-09-21 23:46:11.707228","2025-09-21 23:46:11.707228"
236,"26.292885","93.076568","0","0.50","12535.3801587439","0.75",0,0,0,0,0,"1.54657395586237","0",True,"1546.5739558623700000","0.000079767842657716307413","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.000000000000000000000000","0.7366434889655925","HIGH","near_hazard","2025-09-21 23:46:37.480819","2025-09-21 23:46:37.480819"
1016,"26.302288","92.259676","0","0.30","6208.4246718819","0.90",0,0,0,0,0,"0.747431639472728","0",True,"747.4316394727280000","0.00016104551594422168","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.00000000000000000000","0.53685790986818200","MEDIUM","random_assam","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
1622,"27.569368","91.742576","80566.8446564044","0.60","91703.4282064638","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000010904598824263917651","0.000012411899614103791594","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","random_assam","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
1122,"26.630366","91.972567","0","0.30","16218.0355684304","0.75",0,0,0,0,0,"0.6","0",True,"600.0000000000000000","0.000061655947160412767666","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.000000000000000000000000","0.500","MEDIUM","random_assam","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
369,"27.229306","91.714527","40807.7854354631","0.60","51023.802657129","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000019598311956632009317","0.000024504527378827439817","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hazard","2025-09-21 23:46:37.480819","2025-09-21 23:46:37.480819"
1629,"27.095653","89.524891","57132.1691930177","0.30","94579.4192456348","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000010573012976426971339","0.000017502967437735118141","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","random_assam","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
850,"26.352707","93.243665","0","0.30","22378.754935769","0.90",0,0,0,0,0,"1.1","0",True,"1100.0000000000000000","0.000044683241745499416797","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.000000000000000000000000","0.625","MEDIUM","near_hospital","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
135,"27.133964","89.949490","44831.7154202199","0.60","77628.5336233298","0.80",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000012881695320393791784","0.000022305140133202645518","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hazard","2025-09-21 23:46:11.707228","2025-09-21 23:46:11.707228"
976,"27.233389","90.577795","43505.3122544368","0.85","79580.0606404247","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000012565803872837944411","0.000022985170385201273777","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","random_assam","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
601,"26.729736","93.485057","0","0.65","16735.7960333783","0.90",0,0,0,0,1,"2.79023918688762","0",True,"2790.2391868876200000","0.000059748592144260679692","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.000000000000000000000000","1.0","HIGH","near_hazard","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
273,"26.106048","89.508644","23461.0518196706","0.30","40531.6174613031","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000024671488362544316760","0.000042622018214178494334","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hazard","2025-09-21 23:46:37.480819","2025-09-21 23:46:37.480819"
1718,"27.874657","93.070818","110717.204703938","0.30","129682.808392988","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000007711062872009779541","0.000009031938358050636155","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","random_assam","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
1711,"27.322188","93.208462","46286.8435449198","0.30","61477.1331673463","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000016265946093027159841","0.000021603944435855067146","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","random_assam","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
1347,"26.857735","91.376779","4164.71452483523","0.50","16095.4896382197","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000062125346735575680139","0.00024005485590483516","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hazard","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
728,"26.384819","89.802467","1237.39894394528","0.60","21138.0367240788","0.90",0,0,0,0,0,"0","0",True,"0.0000000000000000","0.000047305845249842061791","0.00080749422864832973","0.00000000000000000000",1,"0.0","0.000000000000000000000000","0.35","LOW","near_hazard","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
21,"26.172404","91.130116","0","0.30","23981.1568848457","0.90",0,0,0,0,1,"1.45133662699863","0",True,"1451.3366269986300000","0.000041697667345004275251","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.000000000000000000000000","0.7128341567496575","HIGH","near_hazard","2025-09-21 23:46:11.707228","2025-09-21 23:46:11.707228"
876,"27.699939","93.193781","93589.4929612281","0.30","106206.863277857","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000009415498712970411373","0.000010684845953469566389","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hospital","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
675,"26.264743","90.109008","0","0.30","9012.21085941407","0.90",0,0,0,0,0,"1.1483566162502","0",True,"1148.3566162502000000","0.00011094825313617570","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.00000000000000000000","0.637089154062550","MEDIUM","near_hazard","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
1749,"27.439980","90.171189","68321.888876817","0.30","114713.403054937","0.80",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000008717301170290688133","0.000014636383449812165034","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","random_assam","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
1042,"26.412908","90.198073","0","0.30","4470.80664541865","0.90",0,0,1,0,0,"0.953055512835642","0",True,"953.0555128356420000","0.00022362326444156445","1.00000000000000000000","0.00000000000000000000",1,"0.6","0.00000000000000000000","0.68826387820891050","MEDIUM","random_assam","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
1236,"27.704099","91.587642","101374.317093919","0.60","112053.344580458","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000008924241212994409159","0.000009864334126556187274","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hazard","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
1596,"26.142425","93.055836","0","0.30","4117.48079937419","0.90",0,0,0,0,0,"0.6","0",True,"600.0000000000000000","0.00024280797913443026","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.00000000000000000000","0.500","MEDIUM","random_assam","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
1404,"26.174858","91.267670","0","0.30","20585.7057063823","0.90",0,0,0,0,1,"1.2","0",True,"1200.0000000000000000","0.000048575037417957528712","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.000000000000000000000000","0.650","MEDIUM","near_hospital","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
487,"27.845007","93.354865","96146.1588239739","0.30","102971.460854256","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000009711334386922817343","0.000010400723351906828249","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hospital","2025-09-21 23:46:37.480819","2025-09-21 23:46:37.480819"
1376,"26.832822","93.079928","0","0.30","726.672547204041","0.90",0,1,0,0,0,"0.6","0.435163671272151",True,"1.3756303872121913","0.00137424450577712639","1.00000000000000000000","1.00000000000000000000",1,"0.0","0.00123682005519941375","0.400","MEDIUM","near_hazard","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
1285,"27.123983","91.121716","37843.0048439984","0.50","57024.8560410919","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000017535905103807934791","0.000026424264665492660374","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hazard","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
72,"27.266763","90.639659","50120.2243460684","0.85","83764.0274558065","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000011938156416501969340","0.000019951627539969338735","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hazard","2025-09-21 23:46:11.707228","2025-09-21 23:46:11.707228"
491,"27.315116","90.721671","59878.3350446918","0.85","90636.5299026699","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000011032957330962558670","0.000016700252253196126282","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hospital","2025-09-21 23:46:37.480819","2025-09-21 23:46:37.480819"
1320,"26.328275","89.642011","8824.17184140522","0.30","40052.6049227543","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000024966541761435905581","0.00011331224116320112","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hazard","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
277,"26.384611","89.962026","0","0.30","8660.64323978795","0.90",0,0,0,0,0,"1.39582297272849","0",True,"1395.8229727284900000","0.00011545153411611553","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.00000000000000000000","0.6989557431821225","MEDIUM","near_hazard","2025-09-21 23:46:37.480819","2025-09-21 23:46:37.480819"
521,"27.250360","90.049876","51514.9039815487","0.60","90707.7246671722","0.80",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000011024297868470676951","0.000019411481168187732132","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hospital","2025-09-21 23:46:37.480819","2025-09-21 23:46:37.480819"
1508,"26.146917","91.784011","0","0.30","396.87308414272","0.75",0,37,0,0,0,"1.08757644115213","22.9395627716238",True,"0.04740844642649314417","0.00251336428588693537","1.00000000000000000000","37.0000000000000000",1,"0.0","0.06974585893336245639","0.5218941102880325","MEDIUM","near_hospital","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
1275,"27.478656","92.598233","55551.2664972443","0.30","77505.3162756075","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000012902174274985073520","0.000018001065717986601623","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hazard","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
197,"26.641682","92.046470","0","0.30","10389.5343729486","0.75",0,0,0,0,0,"0.897806287795282","0",True,"897.8062877952820000","0.000096241440921793754415","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.000000000000000000000000","0.57445157194882050","MEDIUM","near_hazard","2025-09-21 23:46:11.707228","2025-09-21 23:46:11.707228"
1536,"27.973795","90.898301","143123.056750501","0.85","162063.121375308","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000006170397195343444151","0.000006986945610011851067","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hospital","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
189,"26.715302","89.587887","28332.7860031995","0.30","54181.73066769","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000018456065016972565775","0.000035293553776649483930","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hazard","2025-09-21 23:46:11.707228","2025-09-21 23:46:11.707228"
119,"26.090988","93.364365","0","0.30","23087.2584632817","0.90",0,0,0,0,0,"1.1","0",True,"1100.0000000000000000","0.000043312058446952382990","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.000000000000000000000000","0.625","MEDIUM","near_hazard","2025-09-21 23:46:11.707228","2025-09-21 23:46:11.707228"
1805,"27.411947","93.272202","56748.088729652","0.30","72054.5977259639","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000013878172294165405589","0.000017621428332777604710","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","random_assam","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
867,"26.830749","91.064216","1303.81182627398","0.50","24808.9164617206","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000040306463810263418290","0.00076639403465218391","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hospital","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
838,"26.441014","92.104093","0","0.30","8430.49125697489","0.90",0,0,0,0,0,"0.773347826607928","0",True,"773.3478266079280000","0.00011860298131398254","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.00000000000000000000","0.54333695665198200","MEDIUM","near_hospital","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
1448,"27.087149","89.564954","53592.5543173706","0.30","91350.4261489224","0.80",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000010946736599051948171","0.000018658960256268777922","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hospital","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
124,"27.477749","89.752349","92387.8166268414","0.45","124899.640057449","0.80",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000008006364095012182396","0.000010823820853112577859","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hazard","2025-09-21 23:46:11.707228","2025-09-21 23:46:11.707228"
449,"27.890092","92.671397","106870.477347499","0.30","129714.552785636","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000007709175796772571756","0.000009357033558621447661","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hospital","2025-09-21 23:46:37.480819","2025-09-21 23:46:37.480819"
1300,"26.628669","90.824621","0","0.30","19777.5560034242","0.90",0,0,0,0,0,"1.16149760849051","0",True,"1161.4976084905100000","0.000050559808300811904793","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.000000000000000000000000","0.6403744021226275","MEDIUM","near_hazard","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
89,"27.150876","92.978139","21395.6408627549","0.30","41389.650073705","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000024160045764424666608","0.000046736308115574275465","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hazard","2025-09-21 23:46:11.707228","2025-09-21 23:46:11.707228"
1395,"27.619223","89.695026","110783.220768443","0.60","143761.430650987","0.80",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000006955920232231650201","0.000009026556246581020638","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hazard","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
1612,"26.733820","89.520860","35699.604496685","0.30","61584.7917577475","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000016237511469099524565","0.000028010730185054865683","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","random_assam","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
808,"27.352238","92.798711","40091.0265557555","0.30","67112.8196603924","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000014900060897445174798","0.000024942615425271955401","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hospital","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
293,"26.897240","91.910246","0","0.30","7725.23075221544","0.90",0,0,0,0,0,"1.7","0",True,"1700.0000000000000000","0.00012942921743739757","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.00000000000000000000","0.775","HIGH","near_hazard","2025-09-21 23:46:37.480819","2025-09-21 23:46:37.480819"
574,"26.906047","91.155950","11733.7879168231","0.30","33198.1248588041","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000030121275914741748824","0.000085216708396271124166","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hazard","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
568,"26.569634","92.690692","0","0.30","13205.5672340958","0.90",0,0,0,0,0,"0.826461888669801","0",True,"826.4618886698010000","0.000075719903762596937779","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.000000000000000000000000","0.55661547216745025","MEDIUM","near_hazard","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
448,"26.876648","93.038404","0","0.30","6956.19193557441","0.90",0,0,0,0,0,"0.6","0",True,"600.0000000000000000","0.00014373615235288697","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.00000000000000000000","0.500","MEDIUM","near_hospital","2025-09-21 23:46:37.480819","2025-09-21 23:46:37.480819"
863,"27.014352","92.147391","13258.8564255636","0.60","15125.1590322528","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000066110636405960486474","0.000075415597869680234418","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hospital","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
712,"26.329556","90.491835","0","0.30","3152.62824343641","0.90",0,0,0,0,0,"0.865227894241654","0",True,"865.2278942416540000","0.00031709507995474168","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.00000000000000000000","0.56630697356041350","MEDIUM","near_hazard","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
629,"26.626424","89.901276","0","0.30","23131.9221637981","0.90",0,0,0,0,0,"0.6","0",True,"600.0000000000000000","0.000043228434043881902928","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.000000000000000000000000","0.500","MEDIUM","near_hazard","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
35,"26.672211","91.981584","0","0.30","12289.2083707251","0.75",0,0,0,0,0,"0.974763388459254","0",True,"974.7633884592540000","0.000081365585499914662062","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.000000000000000000000000","0.59369084711481350","MEDIUM","near_hazard","2025-09-21 23:46:11.707228","2025-09-21 23:46:11.707228"
1144,"26.744998","90.536097","0","0.30","20146.1687568871","0.90",0,0,0,0,0,"0.6","0",True,"600.0000000000000000","0.000049634765661957360903","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.000000000000000000000000","0.500","MEDIUM","random_assam","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
915,"26.625390","92.232648","0","0.30","12132.3520754889","0.90",0,0,0,0,0,"0.6","0",True,"600.0000000000000000","0.000082417455108728154680","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.000000000000000000000000","0.500","MEDIUM","random_assam","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
1422,"26.345519","92.991009","0","0.50","21359.3718719545","0.90",0,0,0,0,0,"1.1","0",True,"1100.0000000000000000","0.000046815664352406182338","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.000000000000000000000000","0.625","MEDIUM","near_hospital","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
594,"27.704321","89.620499","123320.676563331","0.30","156551.380002859","0.80",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000006387638437574297764","0.000008108874513123058850","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hazard","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
667,"27.745825","89.681345","125325.217362149","0.60","159415.379694977","0.80",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000006272881129990362477","0.000007979176432895514863","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hazard","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
342,"27.085995","91.257143","32442.3687800203","0.50","45356.0814083026","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000022047273963640665451","0.000030822939713209840545","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hazard","2025-09-21 23:46:37.480819","2025-09-21 23:46:37.480819"
1806,"26.986982","91.889023","6295.82825089874","0.60","17733.0066923468","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000056388836282076911690","0.00015881011203652744","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","random_assam","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
638,"27.880837","92.079188","120283.423571541","0.50","123286.88429583","0.90",0,0,0,0,0,"0","0",False,"0.0000000000000000","0.000008111097093697334823","0.000008313628400981068929","0.00000000000000000000",0,"0.0","0.000000000000000000000000","0.75","HIGH","near_hazard","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
590,"26.236441","90.839866","0","0.30","8919.8864490416","0.90",0,0,0,0,1,"1.17672838396531","0",True,"1176.7283839653100000","0.00011209648342821730","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.00000000000000000000","0.6441820959913275","MEDIUM","near_hazard","2025-09-21 23:47:12.920773","2025-09-21 23:47:12.920773"
1707,"26.116967","90.590564","0","0.30","3666.77676565989","0.90",0,0,0,0,0,"0.873809957623054","0",True,"873.8099576230540000","0.00027264472837132564","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.00000000000000000000","0.56845248940576350","MEDIUM","random_assam","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
1590,"26.417210","90.983967","0","0.30","9313.21751344153","0.90",0,0,0,0,0,"1.39189893948562","0",True,"1391.8989394856200000","0.00010736274931918654","1.00000000000000000000","0.00000000000000000000",1,"0.0","0.00000000000000000000","0.6979747348714050","MEDIUM","random_assam","2025-09-21 23:47:33.591317","2025-09-21 23:47:33.591317"
